date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:46	5232/5232	---M-Z	200	added ('OK')	text/css	date:Thu,%2022%20Dec%202022%2022:04:04%20GMT	https://temeats.com/wp-content/themes/enfold/js/aviapopup/magnific-popup.min.css?ver=5.3.1.1	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/themes/enfold/js/aviapopup/magnific-popup.min4d5c.css	(from https://temeats.com/)
11:59:46	2790/2790	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/css/avia-snippet-lightbox.css?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/css/avia-snippet-lightboxf08d.css	(from https://temeats.com/)
11:59:46	20382/20382	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/css/avia-snippet-widget.css?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/css/avia-snippet-widgetf08d.css	(from https://temeats.com/)
11:59:46	11256/11256	---M-Z	200	added ('OK')	text/css	date:Fri,%2011%20Dec%202020%2021:44:52%20GMT	https://temeats.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://temeats.com/)
11:59:46	4186/4186	---M-Z	200	added ('OK')	text/css	date:Sat,%2022%20Feb%202020%2015:16:17%20GMT	https://temeats.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=2becd11e6c9f372057a60630b92b8084	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-includes/js/mediaelement/wp-mediaelement.minc764.css	(from https://temeats.com/)
11:59:47	128625/128625	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/uploads/dynamic_avia/te_meats.css?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/uploads/dynamic_avia/te_meatsf08d.css	(from https://temeats.com/)
11:59:47	42/42	---MCZ	200	added ('OK')	text/css	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/css/custom.css?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/css/customf08d.css	(from https://temeats.com/)
11:59:47	23261/23261	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/themes/temeats/style.css?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/themes/temeats/stylef08d.css	(from https://temeats.com/)
11:59:47	3860/3860	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Jan%202023%2017:00:26%20GMT	https://temeats.com/wp-content/plugins/gravityforms/legacy/css/formreset.min.css?ver=2.6.9	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/plugins/gravityforms/legacy/css/formreset.mina19e.css	(from https://temeats.com/)
11:59:48	77797/77797	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Jan%202023%2017:00:26%20GMT	https://temeats.com/wp-content/plugins/gravityforms/legacy/css/formsmain.min.css?ver=2.6.9	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/plugins/gravityforms/legacy/css/formsmain.mina19e.css	(from https://temeats.com/)
11:59:48	29294/29294	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Jan%202023%2017:00:26%20GMT	https://temeats.com/wp-content/plugins/gravityforms/legacy/css/readyclass.min.css?ver=2.6.9	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/plugins/gravityforms/legacy/css/readyclass.mina19e.css	(from https://temeats.com/)
11:59:48	8213/8213	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Jan%202023%2017:00:26%20GMT	https://temeats.com/wp-content/plugins/gravityforms/legacy/css/browsers.min.css?ver=2.6.9	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/plugins/gravityforms/legacy/css/browsers.mina19e.css	(from https://temeats.com/)
11:59:48	3164/3164	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/config-gravityforms/gravity-mod.css?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/config-gravityforms/gravity-modf08d.css	(from https://temeats.com/)
11:59:48	920/920	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/uploads/dynamic_avia/avia_posts_css/post-10.css?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/uploads/dynamic_avia/avia_posts_css/post-10f08d.css	(from https://temeats.com/)
11:59:49	89684/89684	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202022%2002:04:48%20GMT	https://temeats.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-includes/js/jquery/jquery.mina7a0.js	(from https://temeats.com/)
11:59:49	11224/11224	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2011%20Dec%202020%2021:44:52%20GMT	https://temeats.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://temeats.com/)
11:59:49	4890/4890	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2009%20Sep%202022%2002:28:42%20GMT	https://temeats.com/wp-content/plugins/top-bar/js/tpbr_front.min.js?ver=2becd11e6c9f372057a60630b92b8084	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/plugins/top-bar/js/tpbr_front.minc764.js	(from https://temeats.com/)
11:59:49	1459/1459	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/js/avia-compat.js?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/js/avia-compatf08d.js	(from https://temeats.com/)
11:59:49	1836/1836	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2017:00:26%20GMT	https://temeats.com/wp-content/plugins/gravityforms/js/jquery.json.min.js?ver=2.6.9	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/plugins/gravityforms/js/jquery.json.mina19e.js	(from https://temeats.com/)
11:59:50	44365/44365	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2017:00:26%20GMT	https://temeats.com/wp-content/plugins/gravityforms/js/gravityforms.min.js?ver=2.6.9	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/plugins/gravityforms/js/gravityforms.mina19e.js	(from https://temeats.com/)
11:59:50	8681/8681	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2017:00:26%20GMT	https://temeats.com/wp-content/plugins/gravityforms/js/conditional_logic.min.js?ver=2.6.9	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/plugins/gravityforms/js/conditional_logic.mina19e.js	(from https://temeats.com/)
11:59:51	16263/16263	---M-Z	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2017:59:53%20GMT	https://temeats.com/wp-json/wp/v2/pages/10	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-json/wp/v2/pages/10.json	(from https://temeats.com/)
11:59:51	192690/192690	---M-Z	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2017:59:53%20GMT	https://temeats.com/wp-json/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-json/index.html	(from https://temeats.com/)
11:59:52	780/780	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2017:59:54%20GMT	https://temeats.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/xmlrpc0db0.php	(from https://temeats.com/)
11:59:52	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Tue,%2007%20Feb%202023%2017:59:54%20GMT	https://temeats.com/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-includes/wlwmanifest.xml	(from https://temeats.com/)
11:59:53	2253/2253	---M-Z	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2017:59:55%20GMT	https://temeats.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemeats.com%2F	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-json/oembed/1.0/embedaddc.json	(from https://temeats.com/)
11:59:54	2311/2311	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2017:59:56%20GMT	https://temeats.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemeats.com%2F&format=xml	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-json/oembed/1.0/embed5ce2	(from https://temeats.com/)
11:59:54	10091/-1	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2017:59:56%20GMT	https://gmpg.org/xfn/11	C:/My%20Web%20Sites/https___temeats.com_/gmpg.org/xfn/11.55.delayed	(from https://temeats.com/)
11:59:55	42/42	---M-Z	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2007%20Feb%202023%2017:59:57%20GMT	https://temeats.com/xmlrpc.php	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/xmlrpc.php	(from https://temeats.com/)
11:59:55	2065/2065	---M--	200	added ('OK')	image/png	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/06/temeats_favicon.png	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/06/temeats_favicon.png	(from https://temeats.com/)
11:59:55	39220/39220	---M-Z	200	added ('OK')	font/woff2	date:Thu,%2022%20Dec%202022%2022:04:05%20GMT	https://temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.woff2	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.woff2	(from https://temeats.com/)
11:59:55	47984/47984	---M-Z	200	added ('OK')	font/woff	date:Thu,%2022%20Dec%202022%2022:04:05%20GMT	https://temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.woff	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.woff	(from https://temeats.com/)
11:59:56	77416/77416	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2022%20Dec%202022%2022:04:05%20GMT	https://temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.ttf	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.ttf	(from https://temeats.com/)
11:59:56	113449/113449	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2022:04:05%20GMT	https://temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.svg	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.svg	(from https://temeats.com/)
11:59:56	77584/77584	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202022%2022:04:05%20GMT	https://temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.eot	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.eot	(from https://temeats.com/)
11:59:56	77584/77584	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202022%2022:04:05%20GMT	https://temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.eot?	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontellod41d.eot	(from https://temeats.com/)
11:59:57	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2017:59:59%20GMT	https://schema.org/WPHeader	C:/My%20Web%20Sites/https___temeats.com_/schema.org/WPHeader.5e.delayed	(from https://temeats.com/)
11:59:57	2959/2959	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2017:59:59%20GMT	https://www.facebook.com/TEMeats	C:/My%20Web%20Sites/https___temeats.com_/www.facebook.com/TEMeats.5f.delayed	(from https://temeats.com/)
11:59:57	40759/40759	---M--	200	added ('OK')	image/png	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/05/logo1.png	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/05/logo1.png	(from https://temeats.com/)
11:59:57	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2018:00:00%20GMT	https://schema.org/SiteNavigationElement	C:/My%20Web%20Sites/https___temeats.com_/schema.org/SiteNavigationElement.61.delayed	(from https://temeats.com/)
11:59:58	243057/243057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/06/slide4.jpg	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/06/slide4.jpg	(from https://temeats.com/)
11:59:58	126194/126194	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2016:56:14%20GMT	https://temeats.com/services/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/services/index.html	(from https://temeats.com/)
11:59:58	15576/15576	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/06/schedule.svg	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/06/schedule.svg	(from https://temeats.com/)
11:59:58	98382/98382	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:19:09%20GMT	https://temeats.com/schedule-animals-for-processing	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/schedule-animals-for-processing.html	(from https://temeats.com/)
11:59:58	12341/12341	---M--	200	added ('OK')	image/png	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/06/schedule-animal-slider.png	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/06/schedule-animal-slider.png	(from https://temeats.com/)
11:59:59	219094/219094	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/06/slide5.jpg	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/06/slide5.jpg	(from https://temeats.com/)
11:59:59	193726/193726	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/06/slide3.jpg	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/06/slide3.jpg	(from https://temeats.com/)
11:59:59	120427/120427	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2016:56:18%20GMT	https://temeats.com/customer-resources/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/customer-resources/index.html	(from https://temeats.com/)
11:59:59	69849/69849	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Nov%202020%2018:11:44%20GMT	https://temeats.com/wp-content/uploads/2020/11/Packing-Room.jpeg	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2020/11/Packing-Room.jpg	(from https://temeats.com/)
11:59:59	125380/125380	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:55:55%20GMT	https://temeats.com/meats-resources/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/meats-resources/index.html	(from https://temeats.com/)
11:59:59	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2018:00:01%20GMT	https://schema.org/CreativeWork	C:/My%20Web%20Sites/https___temeats.com_/schema.org/CreativeWork.69.delayed	(from https://temeats.com/)
12:00:00	169012/169012	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/06/resources.svg	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/06/resources.svg	(from https://temeats.com/)
12:00:00	120427/120427	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2016:56:18%20GMT	https://temeats.com/customer-resources	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/customer-resources.html	(from https://temeats.com/)
12:00:00	41389/41389	---M--	200	added ('OK')	image/png	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/05/resources.png	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/05/resources.png	(from https://temeats.com/)
12:00:00	136827/136827	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:04:45%20GMT	https://temeats.com/meat-industry-information/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/meat-industry-information/index.html	(from https://temeats.com/)
12:00:00	36441/36441	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/06/services.svg	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/06/services.svg	(from https://temeats.com/)
12:00:00	126194/126194	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2016:56:14%20GMT	https://temeats.com/services	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/services.html	(from https://temeats.com/)
12:00:01	19290/19290	---M--	200	added ('OK')	image/png	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/05/services.png	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/05/services.png	(from https://temeats.com/)
12:00:01	24999/24999	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/06/our-farmers.svg	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/06/our-farmers.svg	(from https://temeats.com/)
12:00:01	121081/121081	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:55:57%20GMT	https://temeats.com/local-meats-and-eats/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/local-meats-and-eats/index.html	(from https://temeats.com/)
12:00:01	120530/120530	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:55:59%20GMT	https://temeats.com/our-farmers	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/our-farmers.html	(from https://temeats.com/)
12:00:01	139696/139696	---M--	200	added ('OK')	image/png	date:Mon,%2018%20May%202020%2019:43:22%20GMT	https://temeats.com/wp-content/uploads/2015/05/our_farmers.png	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/uploads/2015/05/our_farmers.png	(from https://temeats.com/)
12:00:02	120530/120530	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:55:59%20GMT	https://temeats.com/our-farmers/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/our-farmers/index.html	(from https://temeats.com/)
12:00:02	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2018:00:04%20GMT	https://schema.org/Blog	C:/My%20Web%20Sites/https___temeats.com_/schema.org/Blog.73.delayed	(from https://temeats.com/)
12:00:02	135295/135295	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:56:01%20GMT	https://temeats.com/about/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/about/index.html	(from https://temeats.com/)
12:00:02	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2018:00:04%20GMT	https://schema.org/ImageObject	C:/My%20Web%20Sites/https___temeats.com_/schema.org/ImageObject.74.delayed	(from https://temeats.com/)
12:00:02	117630/117630	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:56:03%20GMT	https://temeats.com/blog/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/blog/index.html	(from https://temeats.com/)
12:00:02	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2018:00:04%20GMT	https://schema.org/Person	C:/My%20Web%20Sites/https___temeats.com_/schema.org/Person.75.delayed	(from https://temeats.com/)
12:00:02	107448/107448	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:56:04%20GMT	https://temeats.com/category/announcements/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/category/announcements/index.html	(from https://temeats.com/)
12:00:02	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2018:00:04%20GMT	https://schema.org/dateModified	C:/My%20Web%20Sites/https___temeats.com_/schema.org/dateModified.76.delayed	(from https://temeats.com/)
12:00:03	98784/98784	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:33:33%20GMT	https://temeats.com/contact/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/contact/index.html	(from https://temeats.com/)
12:00:03	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2018:00:05%20GMT	https://schema.org/mainEntityOfPage	C:/My%20Web%20Sites/https___temeats.com_/schema.org/mainEntityOfPage.77.delayed	(from https://temeats.com/)
12:00:03	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2018:00:05%20GMT	https://schema.org/WPFooter	C:/My%20Web%20Sites/https___temeats.com_/schema.org/WPFooter.78.delayed	(from https://temeats.com/)
12:00:03	101103/101103	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2016:43:12%20GMT	https://temeats.com/covid-19-unleashes-extraordinary-demand-for-local-meat-processing/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/covid-19-unleashes-extraordinary-demand-for-local-meat-processing/index.html	(from https://temeats.com/)
12:00:04	101198/101198	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:56:10%20GMT	https://temeats.com/te-meats-now-offers-value-added-processing-services-for-bacon-and-ham/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/te-meats-now-offers-value-added-processing-services-for-bacon-and-ham/index.html	(from https://temeats.com/)
12:00:04	83267/83267	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2018:00:06%20GMT	https://temeats.com/?s=	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/index1919.html	(from https://temeats.com/)
12:00:04	99073/99073	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:56:11%20GMT	https://temeats.com/virginia-farm-to-school-conference-march-14/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/virginia-farm-to-school-conference-march-14/index.html	(from https://temeats.com/)
12:00:04	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Tue,%2007%20Feb%202023%2018:00:06%20GMT	https://temeats.com/wp-admin/admin-ajax.php	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-admin/admin-ajax.php	(from https://temeats.com/)
12:00:04	88652/88652	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:19:18%20GMT	https://temeats.com/animal-processing-thank-you/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/animal-processing-thank-you/index.html	(from https://temeats.com/)
12:00:04	88560/88560	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2016:44:17%20GMT	https://temeats.com/contact-thank-you/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/contact-thank-you/index.html	(from https://temeats.com/)
12:00:04	8837/8837	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2022%20Dec%202022%2022:04:04%20GMT	https://temeats.com/wp-content/themes/enfold/js/waypoints/waypoints.min.js?ver=5.3.1.1	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/themes/enfold/js/waypoints/waypoints.min4d5c.js	(from https://temeats.com/)
12:00:04	32040/32040	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/js/avia.js?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/js/aviaf08d.js	(from https://temeats.com/)
12:00:05	26708/26708	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/js/shortcodes.js?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/js/shortcodesf08d.js	(from https://temeats.com/)
12:00:05	1198/1198	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/config-templatebuilder/avia-shortcodes/audio-player/audio-player.js?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/config-templatebuilder/avia-shortcodes/audio-player/audio-playerf08d.js	(from https://temeats.com/)
12:00:05	91555/91555	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:56:14%20GMT	https://temeats.com/covid-19-response/	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/covid-19-response/index.html	(from https://temeats.com/)
12:00:05	199015/199015	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20Dec%202022%2022:04:04%20GMT	https://temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-shortcodes/chart/chart-js.min.js?ver=5.3.1.1	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/themes/enfold/config-templatebuilder/avia-shortcodes/chart/chart-js.min4d5c.js	(from https://temeats.com/)
12:00:05	384/384	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20Jan%202023%2019:20:05%20GMT	https://temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/config-templatebuilder/avia-shortcodes/chart/chart.js?ver=1673292005	C:/My%20Web%20Sites/https___temeats.com_/temeats.com/wp-content/cache/min/1/wp-content/themes/enfold/config-templatebuilder/avia-shortcodes/chart/chartf08d.js	(from https://temeats.com/)
